Id,SalePrice
2135,45740.65
2136,36454.805
2137,36454.805
2138,44640.887
2139,44856.676
2140,44640.887
2141,44640.887
2142,44640.887
2143,45740.65
2144,44856.676
2145,44856.676
2146,45740.65
2147,44856.676
2148,45524.86
2149,44640.887
2150,44856.676
2151,45740.65
2152,45740.65
2153,44640.887
2154,37338.777
2155,44640.887
2156,44640.887
2157,44856.676
2158,44856.676
2159,44856.676
2160,44856.676
2161,44856.676
2162,44856.676
2163,44856.676
2164,44856.676
2165,45740.65
2166,44856.676
2167,44856.676
2168,44856.676
2169,44856.676
2170,44856.676
2171,44856.676
2172,44640.887
2173,45740.65
2174,44856.676
2175,44856.676
2176,44856.676
2177,44856.676
2178,44856.676
2179,45740.65
2180,45817.234
2181,44856.676
2182,44856.676
2183,44856.676
2184,44640.887
2185,44856.676
2186,44856.676
2187,44856.676
2188,44640.887
2189,44856.676
2190,37338.777
2191,37338.777
2192,37338.777
2193,45740.65
2194,44856.676
2195,45524.86
2196,44856.676
2197,44856.676
2198,45740.65
2199,44933.26
2200,45524.86
2201,44856.676
2202,44640.887
2203,44856.676
2204,44856.676
2205,44856.676
2206,37122.99
2207,44856.676
2208,44856.676
2209,44640.887
2210,45524.86
2211,45524.86
2212,44856.676
2213,44856.676
2214,44640.887
2215,45740.65
2216,44856.676
2217,37338.777
2218,37338.777
2219,37338.777
2220,44856.676
2221,45740.65
2222,45740.65
2223,44856.676
2224,44856.676
2225,44856.676
2226,44856.676
2227,45740.65
2228,44856.676
2229,44856.676
2230,44856.676
2231,44856.676
2232,44856.676
2233,44856.676
2234,44856.676
2235,44856.676
2236,44856.676
2237,44856.676
2238,45817.234
2239,45740.65
2240,45740.65
2241,44856.676
2242,44856.676
2243,44856.676
2244,45740.65
2245,45524.86
2246,44640.887
2247,44856.676
2248,45524.86
2249,44856.676
2250,44856.676
2251,44856.676
2252,44856.676
2253,44856.676
2254,44640.887
2255,44856.676
2256,44856.676
2257,44856.676
2258,44856.676
2259,44856.676
2260,44640.887
2261,45740.65
2262,45740.65
2263,44856.676
2264,44856.676
2265,44856.676
2266,45740.65
2267,45740.65
2268,44856.676
2269,44856.676
2270,44856.676
2271,44856.676
2272,44856.676
2273,44640.887
2274,45740.65
2275,45740.65
2276,44856.676
2277,44856.676
2278,44640.887
2279,44856.676
2280,45524.86
2281,45740.65
2282,45740.65
2283,44856.676
2284,44856.676
2285,45740.65
2286,44856.676
2287,44856.676
2288,44856.676
2289,45740.65
2290,44856.676
2291,44856.676
2292,45740.65
2293,44856.676
2294,44856.676
2295,45817.234
2296,44856.676
2297,44856.676
2298,44856.676
2299,44856.676
2300,44856.676
2301,44856.676
2302,44856.676
2303,44856.676
2304,44856.676
2305,45740.65
2306,45740.65
2307,45740.65
2308,45740.65
2309,45740.65
2310,45740.65
2311,45740.65
2312,44856.676
2313,44856.676
2314,44856.676
2315,44856.676
2316,44856.676
2317,44856.676
2318,44856.676
2319,44856.676
2320,44856.676
2321,45740.65
2322,45740.65
2323,45740.65
2324,44856.676
2325,44856.676
2326,44856.676
2327,44856.676
2328,44856.676
2329,44856.676
2330,44856.676
2331,44856.676
2332,44856.676
2333,44856.676
2334,44856.676
2335,44856.676
2336,44856.676
2337,44856.676
2338,44856.676
2339,44856.676
2340,45740.65
2341,44856.676
2342,44856.676
2343,44856.676
2344,44856.676
2345,44856.676
2346,44856.676
2347,44856.676
2348,44856.676
2349,44856.676
2350,44856.676
2351,45740.65
2352,45740.65
2353,44856.676
2354,44856.676
2355,44856.676
2356,44856.676
2357,44856.676
2358,44640.887
2359,45524.86
2360,45740.65
2361,44856.676
2362,44856.676
2363,45740.65
2364,45740.65
2365,45740.65
2366,45740.65
2367,45740.65
2368,45740.65
2369,45740.65
2370,44856.676
2371,44856.676
2372,44856.676
2373,44856.676
2374,44856.676
2375,45740.65
2376,44856.676
2377,45740.65
2378,44856.676
2379,44856.676
2380,44856.676
2381,44856.676
2382,44856.676
2383,45740.65
2384,44856.676
2385,44640.887
2386,44856.676
2387,44856.676
2388,37338.777
2389,45524.86
2390,45740.65
2391,44640.887
2392,44856.676
2393,44640.887
2394,44640.887
2395,44640.887
2396,44640.887
2397,44856.676
2398,45524.86
2399,37122.99
2400,37122.99
2401,45740.65
2402,45524.86
2403,44856.676
2404,44856.676
2405,44856.676
2406,45740.65
2407,44856.676
2408,44856.676
2409,44856.676
2410,44856.676
2411,45524.86
2412,44856.676
2413,44856.676
2414,44856.676
2415,44856.676
2416,45740.65
2417,44640.887
2418,44856.676
2419,44856.676
2420,44640.887
2421,44640.887
2422,45524.86
2423,44856.676
2424,44640.887
2425,44856.676
2426,45740.65
2427,44856.676
2428,44640.887
2429,44856.676
2430,44856.676
2431,44856.676
2432,44856.676
2433,44856.676
2434,44856.676
2435,44640.887
2436,44856.676
2437,45740.65
2438,44856.676
2439,45740.65
2440,44856.676
2441,37122.99
2442,45740.65
2443,45740.65
2444,45524.86
2445,36454.805
2446,44640.887
2447,36239.016
2448,44856.676
2449,44856.676
2450,44856.676
2451,44640.887
2452,44640.887
2453,45740.65
2454,45740.65
2455,37338.777
2456,44856.676
2457,44856.676
2458,44640.887
2459,45524.86
2460,44856.676
2461,44640.887
2462,44640.887
2463,45740.65
2464,44640.887
2465,44856.676
2466,44856.676
2467,36239.016
2468,36239.016
2469,37122.99
2470,44856.676
2471,44856.676
2472,44856.676
2473,44856.676
2474,44856.676
2475,44856.676
2476,37122.99
2477,44640.887
2478,45740.65
2479,44640.887
2480,44856.676
2481,44640.887
2482,45524.86
2483,44856.676
2484,45740.65
2485,44640.887
2486,44856.676
2487,44856.676
2488,45524.86
2489,44856.676
2490,44856.676
2491,36454.805
2492,44640.887
2493,44856.676
2494,44856.676
2495,37338.777
2496,44856.676
2497,44856.676
2498,44856.676
2499,36454.805
2500,45740.65
2501,44856.676
2502,36454.805
2503,36239.016
2504,44856.676
2505,44856.676
2506,44856.676
2507,44856.676
2508,44856.676
2509,44856.676
2510,44856.676
2511,45740.65
2512,44856.676
2513,44640.887
2514,45817.234
2515,44856.676
2516,44856.676
2517,44856.676
2518,44640.887
2519,44856.676
2520,44856.676
2521,44856.676
2522,44856.676
2523,44856.676
2524,44856.676
2525,44640.887
2526,44640.887
2527,44640.887
2528,44856.676
2529,44856.676
2530,44856.676
2531,44856.676
2532,44856.676
2533,44856.676
2534,44856.676
2535,44856.676
2536,44856.676
2537,45740.65
2538,44856.676
2539,45740.65
2540,44856.676
2541,44856.676
2542,44856.676
2543,45740.65
2544,45740.65
2545,44856.676
2546,45524.86
2547,44856.676
2548,44856.676
2549,44856.676
2550,45740.65
2551,45740.65
2552,45740.65
2553,37338.777
2554,36239.016
2555,45740.65
2556,45524.86
2557,44856.676
2558,36531.39
2559,44640.887
2560,45740.65
2561,45524.86
2562,36454.805
2563,44640.887
2564,44640.887
2565,45740.65
2566,44856.676
2567,44640.887
2568,44856.676
2569,44856.676
2570,45524.86
2571,44856.676
2572,45740.65
2573,44640.887
2574,47502.684
2575,44640.887
2576,44856.676
2577,44640.887
2578,45740.65
2579,45740.65
2580,36454.805
2581,44856.676
2582,45740.65
2583,45740.65
2584,45524.86
2585,44856.676
2586,45740.65
2587,44856.676
2588,44856.676
2589,45740.65
2590,45740.65
2591,44640.887
2592,44856.676
2593,45740.65
2594,44856.676
2595,45740.65
2596,45740.65
2597,44856.676
2598,44856.676
2599,44856.676
2600,45524.86
2601,45817.234
2602,44856.676
2603,45740.65
2604,44856.676
2605,44640.887
2606,45524.86
2607,44717.473
2608,44640.887
2609,44640.887
2610,45524.86
2611,36454.805
2612,44640.887
2613,45524.86
2614,44856.676
2615,45740.65
2616,45740.65
2617,44856.676
2618,45740.65
2619,44856.676
2620,44856.676
2621,44856.676
2622,44856.676
2623,44856.676
2624,44856.676
2625,44856.676
2626,44640.887
2627,45740.65
2628,44856.676
2629,44856.676
2630,44856.676
2631,44856.676
2632,44856.676
2633,45740.65
2634,44856.676
2635,45740.65
2636,44640.887
2637,45740.65
2638,44856.676
2639,44856.676
2640,44640.887
2641,44856.676
2642,45740.65
2643,44856.676
2644,44856.676
2645,44856.676
2646,45740.65
2647,44640.887
2648,45740.65
2649,44856.676
2650,45740.65
2651,44856.676
2652,44856.676
2653,45740.65
2654,44856.676
2655,45740.65
2656,44856.676
2657,44856.676
2658,44856.676
2659,44856.676
2660,44856.676
2661,45740.65
2662,45740.65
2663,44856.676
2664,45740.65
2665,45740.65
2666,45740.65
2667,44856.676
2668,44856.676
2669,44856.676
2670,44856.676
2671,44856.676
2672,45740.65
2673,45740.65
2674,45740.65
2675,45740.65
2676,44856.676
2677,44856.676
2678,44856.676
2679,44856.676
2680,44856.676
2681,44856.676
2682,44856.676
2683,44856.676
2684,44640.887
2685,44856.676
2686,44856.676
2687,45740.65
2688,44856.676
2689,45740.65
2690,44856.676
2691,44856.676
2692,44856.676
2693,44856.676
2694,44856.676
2695,44856.676
2696,44856.676
2697,44640.887
2698,44856.676
2699,45524.86
2700,45740.65
2701,44856.676
2702,44856.676
2703,44856.676
2704,45524.86
2705,44640.887
2706,44640.887
2707,45740.65
2708,44640.887
2709,36239.016
2710,44856.676
2711,44640.887
2712,44856.676
2713,45740.65
2714,45740.65
2715,45740.65
2716,45740.65
2717,44640.887
2718,44856.676
2719,45524.86
2720,44856.676
2721,44856.676
2722,44856.676
2723,45740.65
2724,44856.676
2725,44856.676
2726,44856.676
2727,44640.887
2728,44856.676
2729,44856.676
2730,44640.887
2731,45524.86
2732,45524.86
2733,44856.676
2734,45524.86
2735,44856.676
2736,44640.887
2737,45524.86
2738,44856.676
2739,44856.676
2740,45740.65
2741,44640.887
2742,44856.676
2743,44640.887
2744,44856.676
2745,44856.676
2746,45524.86
2747,45740.65
2748,44640.887
2749,45740.65
2750,44640.887
2751,45740.65
2752,44856.676
2753,45740.65
2754,44933.26
2755,44856.676
2756,45740.65
2757,37338.777
2758,45740.65
2759,44856.676
2760,44856.676
2761,44856.676
2762,44856.676
2763,44856.676
2764,45740.65
2765,44856.676
2766,44856.676
2767,37338.777
2768,44856.676
2769,44856.676
2770,44856.676
2771,44640.887
2772,44856.676
2773,44856.676
2774,44856.676
2775,36454.805
2776,44856.676
2777,44856.676
2778,37122.99
2779,36454.805
2780,37122.99
2781,45740.65
2782,45740.65
2783,45740.65
2784,44856.676
2785,44640.887
2786,45740.65
2787,44640.887
2788,45740.65
2789,44856.676
2790,37338.777
2791,44856.676
2792,37338.777
2793,37122.99
2794,44856.676
2795,44856.676
2796,45740.65
2797,44856.676
2798,44856.676
2799,44640.887
2800,37338.777
2801,44856.676
2802,44640.887
2803,44856.676
2804,44856.676
2805,37338.777
2806,45740.65
2807,45740.65
2808,44856.676
2809,45524.86
2810,44640.887
2811,44640.887
2812,44640.887
2813,44856.676
2814,44856.676
2815,37338.777
2816,45740.65
2817,45740.65
2818,45524.86
2819,45740.65
2820,44856.676
2821,36454.805
2822,44856.676
2823,44856.676
2824,44640.887
2825,44856.676
2826,44856.676
2827,44856.676
2828,44640.887
2829,45817.234
2830,44856.676
2831,45740.65
2832,44856.676
2833,45740.65
2834,44856.676
2835,44856.676
2836,44856.676
2837,44856.676
2838,44856.676
2839,44856.676
2840,44856.676
2841,44856.676
2842,44856.676
2843,44856.676
2844,44856.676
2845,44640.887
2846,44856.676
2847,44856.676
2848,45740.65
2849,44856.676
2850,44856.676
2851,44856.676
2852,44856.676
2853,44856.676
2854,45740.65
2855,44856.676
2856,44856.676
2857,44856.676
2858,44856.676
2859,44856.676
2860,44856.676
2861,45740.65
2862,44856.676
2863,45740.65
2864,44856.676
2865,45740.65
2866,44856.676
2867,44856.676
2868,44640.887
2869,36454.805
2870,44640.887
2871,36454.805
2872,37338.777
2873,36454.805
2874,44640.887
2875,36454.805
2876,44640.887
2877,44856.676
2878,44856.676
2879,44856.676
2880,36454.805
2881,44640.887
2882,45740.65
2883,44856.676
2884,44640.887
2885,44640.887
2886,44856.676
2887,37338.777
2888,44640.887
2889,37122.99
2890,45524.86
2891,44856.676
2892,37338.777
2893,36454.805
2894,37338.777
2895,45817.234
2896,45740.65
2897,44856.676
2898,44856.676
2899,44856.676
2900,44856.676
2901,45740.65
2902,45740.65
2903,44856.676
2904,44856.676
2905,44856.676
2906,45817.234
2907,44856.676
2908,44856.676
2909,44856.676
2910,45740.65
2911,44856.676
2912,44856.676
2913,44856.676
2914,44640.887
2915,44856.676
2916,44856.676
2917,44856.676
2918,44640.887
2919,44856.676
